latitude,longitude
37.562445,126.9362311
37.562445,126.9362311
37.562445,126.93623099999999
37.562445,126.93623099999999
37.562445,126.93623099999999
37.562445,126.9362309
37.562445,126.9362309
37.562445,126.9362307
37.562445,126.9362307
37.562445,126.9362307
37.562445,126.93623059999999
37.562445,126.93623059999999
37.562445,126.9362305
37.562445,126.9362305
37.562445,126.9362305
37.562445,126.9362304
37.562445,126.9362304
37.562445,126.9362302
37.562445,126.9362302
37.562445,126.9362302
37.562445,126.93623009999999
37.562445,126.93623009999999
37.562445,126.93623
37.562445,126.93623
37.562445,126.93623
37.562445,126.9362299
37.562445,126.9362299
37.562445,126.93622979999999
37.562445,126.93622979999999
37.562445,126.93622979999999
37.562445,126.9362297
37.562445,126.9362297
37.562445,126.93622959999999
37.562445,126.93622959999999
37.562445,126.93622959999999
37.562445,126.9362295
37.562445,126.9362295
37.562445,126.9362293
37.562445,126.9362293
37.562445,126.9362293
37.562445,126.9362292
37.562445,126.9362292
37.562445,126.93622909999999
37.562445,126.93622909999999
37.562445,126.93622909999999
37.562445,126.936229
37.562445,126.936229
37.562445,126.93622889999999
37.562445,126.93622889999999
37.562445,126.93622889999999
37.562445,126.9362288
37.562445,126.9362288
37.562445,126.9362288
37.562445,126.9362288
37.562445,126.9362288
37.562445,126.9362287
37.562445,126.9362287
37.562445,126.93622859999999
37.562445,126.93622859999999
37.562445,126.93622859999999
37.562445,126.9362285
37.562445,126.9362285
37.562445,126.9362285
37.562445,126.9362285
37.562445,126.9362285
37.562445,126.93622839999999
37.562445,126.93622839999999
37.562445,126.9362283
37.562445,126.9362283
37.562445,126.9362283
37.562445,126.93622819999999
37.562445,126.93622819999999
37.562444899999996,126.93622819999999
37.562444899999996,126.93622819999999
37.562444899999996,126.93622819999999
37.562444899999996,126.9362281
37.562444899999996,126.9362281
37.562444899999996,126.9362281
37.562444899999996,126.9362281
37.562444899999996,126.9362281
37.562444899999996,126.936228
37.562444899999996,126.936228
37.562444899999996,126.936228
37.562444899999996,126.936228
37.562444899999996,126.936228
37.562444899999996,126.93622789999999
37.562444899999996,126.93622789999999
37.562444899999996,126.93622789999999
37.562444899999996,126.93622789999999
37.562444899999996,126.93622789999999
37.562444899999996,126.9362278
37.562444899999996,126.9362278
37.562444899999996,126.9362278
37.562444899999996,126.9362278
37.562444899999996,126.9362278
37.562444899999996,126.9362278
37.562444899999996,126.9362278
37.562445,126.9362278
37.562445,126.9362278
37.562445,126.9362278
37.562445,126.93622769999999
37.562445,126.93622769999999
37.562445,126.93622769999999
37.562445,126.93622769999999
37.562445,126.93622769999999
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562445,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.9362276
37.562444899999996,126.93622769999999
37.562444899999996,126.93622769999999
37.562444899999996,126.93622769999999
37.562445,126.93622769999999
37.562445,126.93622769999999
37.562445,126.93622769999999
37.562445,126.93622769999999
37.562445,126.93622769999999
37.562445,126.9362278
37.562445,126.9362278
37.562445,126.9362278
37.562445,126.9362278
37.562445,126.9362278
37.562445,126.9362278
37.562445,126.9362278
37.562445,126.93622789999999
37.562445,126.93622789999999
37.562445,126.93622789999999
37.562445,126.93622789999999
37.562445,126.93622789999999
37.562445,126.93622789999999
37.562445,126.93622789999999
37.562445,126.93622789999999
37.5624451,126.93622789999999
37.5624451,126.93622789999999
37.5624451,126.93622789999999
37.5624451,126.93622789999999
37.5624451,126.93622789999999
37.5624451,126.93622789999999
37.5624451,126.93622789999999
37.5624451,126.93622789999999
37.5624451,126.93622789999999
37.5624451,126.93622789999999
37.5624452,126.93622789999999
37.5624452,126.93622789999999
37.5624452,126.93622789999999
37.5624452,126.93622789999999
37.5624452,126.93622789999999
